Device,Pressure,Temperature,Volumetric Flow,Mass Flow,Set Point,Total,Gas,Date,Time,Elaps. Mill.
A,14.80,23.76,3.96,4.00,100.00,,iButen,02/09/2023,15:52:37.992,227131.4952
A,14.80,23.76,3.78,3.82,100.00,,iButen,02/09/2023,15:52:38.305,227444.542
A,14.80,23.76,3.78,3.82,100.00,,iButen,02/09/2023,15:52:38.617,227757.1372
A,14.80,23.76,4.11,4.16,100.00,,iButen,02/09/2023,15:52:38.930,228068.4663
A,14.80,23.76,3.85,3.89,100.00,,iButen,02/09/2023,15:52:39.242,228382.1768
A,14.80,23.76,3.44,3.48,100.00,,iButen,02/09/2023,15:52:39.555,228694.6278
A,14.80,23.76,2.68,2.71,100.00,,iButen,02/09/2023,15:52:39.867,229007.1112
A,14.80,23.76,3.30,3.34,100.00,,iButen,02/09/2023,15:52:40.180,229319.8269
A,14.80,23.76,4.02,4.07,100.00,,iButen,02/09/2023,15:52:40.492,229632.2514
A,14.80,23.76,4.02,4.07,100.00,,iButen,02/09/2023,15:52:40.805,229943.2168
A,14.80,23.76,4.00,4.04,100.00,,iButen,02/09/2023,15:52:41.117,230257.3093
A,14.80,23.76,3.77,3.82,100.00,,iButen,02/09/2023,15:52:41.430,230568.6214
A,14.80,23.76,3.40,3.43,100.00,,iButen,02/09/2023,15:52:41.742,230880.8468
A,14.80,23.76,3.12,3.16,100.00,,iButen,02/09/2023,15:52:42.055,231193.5333
A,14.80,23.76,2.56,2.59,100.00,,iButen,02/09/2023,15:52:42.368,231506.2577
A,14.80,23.76,2.52,2.54,100.00,,iButen,02/09/2023,15:52:42.680,231818.9484
A,14.80,23.76,4.16,4.21,100.00,,iButen,02/09/2023,15:52:42.993,232131.229
A,14.80,23.76,4.16,4.21,100.00,,iButen,02/09/2023,15:52:43.305,232444.6664
A,14.80,23.76,5.40,5.45,100.00,,iButen,02/09/2023,15:52:43.618,232757.6429
A,14.80,23.76,4.91,4.96,100.00,,iButen,02/09/2023,15:52:43.930,233068.7974
A,14.80,23.76,4.06,4.11,100.00,,iButen,02/09/2023,15:52:44.243,233381.6278
A,14.80,23.76,3.66,3.70,100.00,,iButen,02/09/2023,15:52:44.556,233696.1202
A,14.80,23.76,3.57,3.61,100.00,,iButen,02/09/2023,15:52:44.868,234008.0742
A,14.80,23.76,3.71,3.76,100.00,,iButen,02/09/2023,15:52:45.181,234321.011
A,14.80,23.76,3.36,3.40,100.00,,iButen,02/09/2023,15:52:45.494,234632.6663
A,14.80,23.76,3.36,3.40,100.00,,iButen,02/09/2023,15:52:45.806,234944.3559
A,14.80,23.76,4.14,4.20,100.00,,iButen,02/09/2023,15:52:46.118,235258.2623
A,14.80,23.76,4.44,4.49,100.00,,iButen,02/09/2023,15:52:46.431,235569.4979
A,14.80,23.76,4.77,4.82,100.00,,iButen,02/09/2023,15:52:46.744,235882.5156
A,14.80,23.76,3.22,3.25,100.00,,iButen,02/09/2023,15:52:47.056,236196.0104
A,14.80,23.76,2.61,2.64,100.00,,iButen,02/09/2023,15:52:47.369,236508.5659
A,14.80,23.76,3.42,3.46,100.00,,iButen,02/09/2023,15:52:47.681,236821.0965
A,14.80,23.76,4.14,4.19,100.00,,iButen,02/09/2023,15:52:47.994,237132.902
A,14.80,23.76,4.09,4.13,100.00,,iButen,02/09/2023,15:52:48.306,237444.8975
A,14.80,23.76,4.09,4.13,100.00,,iButen,02/09/2023,15:52:48.619,237759.0368
A,14.80,23.76,3.17,3.21,100.00,,iButen,02/09/2023,15:52:48.932,238070.5855
A,14.80,23.76,2.22,2.25,100.00,,iButen,02/09/2023,15:52:49.245,238384.3471
A,14.80,23.76,1.91,1.93,100.00,,iButen,02/09/2023,15:52:49.557,238697.4486
A,14.80,23.76,2.51,2.54,100.00,,iButen,02/09/2023,15:52:49.870,239009.5089
A,14.80,23.76,2.80,2.84,100.00,,iButen,02/09/2023,15:52:50.182,239321.9881
A,14.80,23.76,2.93,2.96,100.00,,iButen,02/09/2023,15:52:50.495,239634.5668
A,14.80,23.76,2.75,2.78,100.00,,iButen,02/09/2023,15:52:50.807,239945.8631
A,14.80,23.76,2.75,2.78,100.00,,iButen,02/09/2023,15:52:51.120,240259.9483
A,14.80,23.76,2.77,2.80,100.00,,iButen,02/09/2023,15:52:51.433,240571.2439
A,14.80,23.76,3.08,3.12,100.00,,iButen,02/09/2023,15:52:51.745,240885.0209
A,14.80,23.76,3.73,3.77,100.00,,iButen,02/09/2023,15:52:52.058,241197.5467
A,14.80,23.76,3.34,3.38,100.00,,iButen,02/09/2023,15:52:52.370,241510.0761
A,14.80,23.76,2.88,2.91,100.00,,iButen,02/09/2023,15:52:52.683,241822.6253
A,14.80,23.76,4.36,4.41,100.00,,iButen,02/09/2023,15:52:52.995,242135.0228
A,14.80,23.76,4.53,4.58,100.00,,iButen,02/09/2023,15:52:53.308,242447.6934
A,14.80,23.76,4.53,4.58,100.00,,iButen,02/09/2023,15:52:53.620,242760.1383
A,14.80,23.76,4.91,4.96,100.00,,iButen,02/09/2023,15:52:53.933,243071.3562
A,14.80,23.76,3.35,3.39,100.00,,iButen,02/09/2023,15:52:54.245,243385.2602
A,14.80,23.76,3.72,3.77,100.00,,iButen,02/09/2023,15:52:54.558,243697.2253
A,14.80,23.76,3.60,3.64,100.00,,iButen,02/09/2023,15:52:54.870,244010.3172
A,14.80,23.76,3.71,3.75,100.00,,iButen,02/09/2023,15:52:55.183,244322.94
A,14.80,23.76,3.06,3.09,100.00,,iButen,02/09/2023,15:52:55.496,244634.8096
A,14.80,23.76,2.49,2.51,100.00,,iButen,02/09/2023,15:52:55.808,244947.6452
A,14.80,23.76,2.49,2.51,100.00,,iButen,02/09/2023,15:52:56.121,245260.448
A,14.80,23.76,2.66,2.68,100.00,,iButen,02/09/2023,15:52:56.433,245571.6664
A,14.80,23.76,2.31,2.34,100.00,,iButen,02/09/2023,15:52:56.746,245885.5837
A,14.80,23.76,2.03,2.05,100.00,,iButen,02/09/2023,15:52:57.058,246197.8685
A,14.80,23.76,2.58,2.61,100.00,,iButen,02/09/2023,15:52:57.371,246510.631
A,14.80,23.76,2.47,2.50,100.00,,iButen,02/09/2023,15:52:57.683,246823.1283
A,14.80,23.76,2.13,2.16,100.00,,iButen,02/09/2023,15:52:57.996,247134.9146
A,14.80,23.76,2.53,2.56,100.00,,iButen,02/09/2023,15:52:58.308,247446.8878
A,14.80,23.76,3.21,3.24,100.00,,iButen,02/09/2023,15:52:58.621,247760.7173
A,14.80,23.76,3.21,3.24,100.00,,iButen,02/09/2023,15:52:58.933,248071.8504
A,14.80,23.76,2.59,2.62,100.00,,iButen,02/09/2023,15:52:59.246,248385.8497
A,14.80,23.76,2.16,2.18,100.00,,iButen,02/09/2023,15:52:59.559,248698.1703
A,14.80,23.76,2.21,2.23,100.00,,iButen,02/09/2023,15:52:59.871,249009.572
A,14.80,23.76,1.69,1.71,100.00,,iButen,02/09/2023,15:53:00.184,249323.4151
A,14.80,23.76,1.58,1.61,100.00,,iButen,02/09/2023,15:53:00.496,249635.9565
A,14.80,23.76,2.05,2.07,100.00,,iButen,02/09/2023,15:53:00.809,249948.4651
A,14.80,23.76,3.08,3.12,100.00,,iButen,02/09/2023,15:53:01.121,250260.9903
A,14.80,23.76,3.08,3.12,100.00,,iButen,02/09/2023,15:53:01.434,250572.5119
A,14.80,23.76,3.58,3.62,100.00,,iButen,02/09/2023,15:53:01.746,250886.364
A,14.80,23.76,3.75,3.79,100.00,,iButen,02/09/2023,15:53:02.059,251198.5872
A,14.80,23.76,3.96,4.01,100.00,,iButen,02/09/2023,15:53:02.371,251511.1304
A,14.80,23.76,2.54,2.57,100.00,,iButen,02/09/2023,15:53:02.684,251823.6283
A,14.80,23.76,2.82,2.85,100.00,,iButen,02/09/2023,15:53:02.996,252134.9251
A,14.80,23.76,2.82,2.85,100.00,,iButen,02/09/2023,15:53:03.309,252448.7504
A,14.80,23.76,3.14,3.17,100.00,,iButen,02/09/2023,15:53:03.621,252761.2774
A,14.80,23.76,3.01,3.04,100.00,,iButen,02/09/2023,15:53:03.934,253072.4754
A,14.80,23.76,2.86,2.88,100.00,,iButen,02/09/2023,15:53:04.247,253386.3407
A,14.80,23.76,2.05,2.07,100.00,,iButen,02/09/2023,15:53:04.559,253697.6496
A,14.80,23.76,2.06,2.08,100.00,,iButen,02/09/2023,15:53:04.872,254011.2769
A,14.80,23.76,3.30,3.33,100.00,,iButen,02/09/2023,15:53:05.184,254323.9487
A,14.80,23.76,3.18,3.21,100.00,,iButen,02/09/2023,15:53:05.497,254635.0962
A,14.80,23.76,3.18,3.21,100.00,,iButen,02/09/2023,15:53:05.809,254948.8536
A,14.80,23.76,2.66,2.69,100.00,,iButen,02/09/2023,15:53:06.122,255260.6051
A,14.80,23.76,3.24,3.28,100.00,,iButen,02/09/2023,15:53:06.434,255572.7649
A,14.80,23.76,4.13,4.18,100.00,,iButen,02/09/2023,15:53:06.747,255886.5923
A,14.80,23.76,3.43,3.46,100.00,,iButen,02/09/2023,15:53:07.059,256199.1689
A,14.80,23.76,2.87,2.90,100.00,,iButen,02/09/2023,15:53:07.372,256511.677
A,14.80,23.76,3.11,3.14,100.00,,iButen,02/09/2023,15:53:07.684,256824.1802
A,14.80,23.76,3.15,3.18,100.00,,iButen,02/09/2023,15:53:07.997,257135.4566
A,14.80,23.76,2.90,2.93,100.00,,iButen,02/09/2023,15:53:08.309,257449.1654
A,14.80,23.76,2.90,2.93,100.00,,iButen,02/09/2023,15:53:08.622,257761.8447
A,14.80,23.76,2.16,2.19,100.00,,iButen,02/09/2023,15:53:08.935,258072.9895
A,14.80,23.76,1.63,1.65,100.00,,iButen,02/09/2023,15:53:09.247,258385.5673
A,14.80,23.76,1.84,1.87,100.00,,iButen,02/09/2023,15:53:09.560,258699.3734
A,14.80,23.76,2.37,2.39,100.00,,iButen,02/09/2023,15:53:09.872,259012.0025
A,14.80,23.76,1.40,1.41,100.00,,iButen,02/09/2023,15:53:10.185,259324.5175
A,14.80,23.76,-0.77,-0.78,100.00,,iButen,02/09/2023,15:53:10.497,259635.9403
A,14.80,23.76,-0.77,-0.78,100.00,,iButen,02/09/2023,15:53:10.810,259949.6346
A,14.80,23.76,-0.38,-0.38,100.00,,iButen,02/09/2023,15:53:11.122,260260.8951
A,14.80,23.76,0.77,0.78,100.00,,iButen,02/09/2023,15:53:11.435,260573.0918
A,14.80,23.76,1.34,1.36,100.00,,iButen,02/09/2023,15:53:11.747,260886.9643
A,14.80,23.76,0.82,0.82,100.00,,iButen,02/09/2023,15:53:12.060,261199.6857
A,14.80,23.76,0.72,0.73,100.00,,iButen,02/09/2023,15:53:12.372,261511.9949
A,14.80,23.76,0.24,0.24,100.00,,iButen,02/09/2023,15:53:12.685,261824.5889
A,14.80,23.76,0.22,0.23,100.00,,iButen,02/09/2023,15:53:12.998,262135.9362
A,14.80,23.76,1.51,1.52,100.00,,iButen,02/09/2023,15:53:13.310,262449.8841
A,14.80,23.76,1.51,1.52,100.00,,iButen,02/09/2023,15:53:13.623,262762.3005
A,14.80,23.76,0.65,0.66,100.00,,iButen,02/09/2023,15:53:13.935,263075.2361
A,14.80,23.76,0.22,0.23,100.00,,iButen,02/09/2023,15:53:14.248,263387.2403
A,14.80,23.76,1.27,1.28,100.00,,iButen,02/09/2023,15:53:14.560,263698.8578
A,14.80,23.76,2.06,2.09,100.00,,iButen,02/09/2023,15:53:14.873,264012.492
A,14.80,23.76,2.33,2.36,100.00,,iButen,02/09/2023,15:53:15.185,264324.2861
A,14.80,23.76,1.97,1.99,100.00,,iButen,02/09/2023,15:53:15.498,264636.4565
A,14.80,23.76,1.35,1.36,100.00,,iButen,02/09/2023,15:53:15.810,264950.204
A,14.80,23.76,1.35,1.36,100.00,,iButen,02/09/2023,15:53:16.123,265262.7273
A,14.80,23.76,1.40,1.41,100.00,,iButen,02/09/2023,15:53:16.435,265573.6612
A,14.80,23.76,0.80,0.81,100.00,,iButen,02/09/2023,15:53:16.748,265887.8952
A,14.80,23.76,1.16,1.17,100.00,,iButen,02/09/2023,15:53:17.061,266200.4234
A,14.80,23.76,0.87,0.88,100.00,,iButen,02/09/2023,15:53:17.373,266512.6415
A,14.80,23.76,1.45,1.46,100.00,,iButen,02/09/2023,15:53:17.686,266825.4713
A,14.80,23.76,2.21,2.23,100.00,,iButen,02/09/2023,15:53:17.998,267136.9052
A,14.80,23.76,1.99,2.02,100.00,,iButen,02/09/2023,15:53:18.311,267450.5241
A,14.80,23.76,1.09,1.10,100.00,,iButen,02/09/2023,15:53:18.623,267763.0391
A,14.80,23.76,1.09,1.10,100.00,,iButen,02/09/2023,15:53:18.936,268073.9279
A,14.80,23.76,1.78,1.80,100.00,,iButen,02/09/2023,15:53:19.248,268388.0735
A,14.80,23.76,2.84,2.88,100.00,,iButen,02/09/2023,15:53:19.561,268700.7432
A,14.80,23.76,3.55,3.59,100.00,,iButen,02/09/2023,15:53:19.873,269013.2095
A,14.80,23.76,4.44,4.48,100.00,,iButen,02/09/2023,15:53:20.186,269325.7359
A,14.80,23.76,3.79,3.83,100.00,,iButen,02/09/2023,15:53:20.499,269636.9856
A,14.80,23.76,2.58,2.61,100.00,,iButen,02/09/2023,15:53:20.811,269950.6471
A,14.80,23.76,0.83,0.84,100.00,,iButen,02/09/2023,15:53:21.123,270261.6883
A,14.80,23.76,0.83,0.84,100.00,,iButen,02/09/2023,15:53:21.436,270574.4569
A,14.80,23.76,0.54,0.54,100.00,,iButen,02/09/2023,15:53:21.749,270888.2401
A,14.80,23.76,0.19,0.18,100.00,,iButen,02/09/2023,15:53:22.061,271200.9035
A,14.80,23.76,0.36,0.37,100.00,,iButen,02/09/2023,15:53:22.374,271513.4554
A,14.80,23.76,0.60,0.61,100.00,,iButen,02/09/2023,15:53:22.686,271824.4029
A,14.80,23.76,0.60,0.61,100.00,,iButen,02/09/2023,15:53:22.999,272136.8983
A,14.80,23.76,0.54,0.55,100.00,,iButen,02/09/2023,15:53:23.311,272451.0562
A,14.80,23.76,0.11,0.11,100.00,,iButen,02/09/2023,15:53:23.624,272763.4558
A,14.80,23.76,0.71,0.71,100.00,,iButen,02/09/2023,15:53:23.936,273076.1577
A,14.80,23.76,1.56,1.58,100.00,,iButen,02/09/2023,15:53:24.249,273388.5936
A,14.80,23.76,1.66,1.68,100.00,,iButen,02/09/2023,15:53:24.561,273700.005
A,14.80,23.76,1.68,1.70,100.00,,iButen,02/09/2023,15:53:24.874,274013.7083
A,14.80,23.76,1.14,1.15,100.00,,iButen,02/09/2023,15:53:25.187,274324.9514
A,14.80,23.76,1.14,1.15,100.00,,iButen,02/09/2023,15:53:25.499,274637.6016
A,14.80,23.76,0.20,0.20,100.00,,iButen,02/09/2023,15:53:25.812,274951.2935
A,14.80,23.76,-0.04,-0.04,100.00,,iButen,02/09/2023,15:53:26.124,275262.5419
A,14.80,23.76,0.75,0.77,100.00,,iButen,02/09/2023,15:53:26.437,275576.4298
A,14.80,23.76,1.16,1.17,100.00,,iButen,02/09/2023,15:53:26.749,275888.954
A,14.80,23.76,-0.37,-0.38,100.00,,iButen,02/09/2023,15:53:27.062,276201.4131
A,14.80,23.76,-1.32,-1.33,100.00,,iButen,02/09/2023,15:53:27.374,276513.9969
A,14.80,23.76,-1.25,-1.27,100.00,,iButen,02/09/2023,15:53:27.687,276825.1742
A,14.80,23.76,-1.25,-1.27,100.00,,iButen,02/09/2023,15:53:27.999,277137.7838
A,14.80,23.76,-1.14,-1.16,100.00,,iButen,02/09/2023,15:53:28.312,277451.6292
A,14.80,23.76,-1.29,-1.31,100.00,,iButen,02/09/2023,15:53:28.624,277764.1676
A,14.80,23.76,-1.48,-1.49,100.00,,iButen,02/09/2023,15:53:28.937,278075.4609
A,14.80,23.76,-0.81,-0.82,100.00,,iButen,02/09/2023,15:53:29.249,278389.057
A,14.80,23.76,0.28,0.28,100.00,,iButen,02/09/2023,15:53:29.562,278701.7504
A,14.80,23.76,0.28,0.28,100.00,,iButen,02/09/2023,15:53:29.874,279014.467
A,14.80,23.76,0.41,0.42,100.00,,iButen,02/09/2023,15:53:30.187,279326.8014
A,14.80,23.76,-0.75,-0.76,100.00,,iButen,02/09/2023,15:53:30.500,279638.0532
A,14.80,23.76,-1.49,-1.50,100.00,,iButen,02/09/2023,15:53:30.812,279951.1021
A,14.80,23.76,-0.99,-1.00,100.00,,iButen,02/09/2023,15:53:31.125,280264.4352
A,14.80,23.76,-0.81,-0.82,100.00,,iButen,02/09/2023,15:53:31.437,280575.873
A,14.80,23.76,-0.24,-0.24,100.00,,iButen,02/09/2023,15:53:31.750,280889.5054
A,14.80,23.76,-0.86,-0.87,100.00,,iButen,02/09/2023,15:53:32.062,281202.0228
A,14.80,23.76,-1.57,-1.59,100.00,,iButen,02/09/2023,15:53:32.375,281514.5483
A,14.80,23.76,-1.57,-1.59,100.00,,iButen,02/09/2023,15:53:32.687,281827.1828
A,14.80,23.76,-1.84,-1.86,100.00,,iButen,02/09/2023,15:53:33.000,282138.3189
A,14.80,23.76,-2.30,-2.33,100.00,,iButen,02/09/2023,15:53:33.312,282451.997
A,14.80,23.76,-2.44,-2.46,100.00,,iButen,02/09/2023,15:53:33.625,282764.6595
A,14.80,23.76,-1.07,-1.07,100.00,,iButen,02/09/2023,15:53:33.937,283076.8337
A,14.80,23.76,-1.06,-1.07,100.00,,iButen,02/09/2023,15:53:34.250,283389.7321
A,14.80,23.76,-1.74,-1.76,100.00,,iButen,02/09/2023,15:53:34.563,283702.4009
A,14.80,23.76,-1.74,-1.76,100.00,,iButen,02/09/2023,15:53:34.875,284013.1395
A,14.80,23.76,-1.65,-1.67,100.00,,iButen,02/09/2023,15:53:35.188,284327.3699
A,14.80,23.76,-0.78,-0.79,100.00,,iButen,02/09/2023,15:53:35.500,284639.9149
A,14.80,23.76,-0.69,-0.70,100.00,,iButen,02/09/2023,15:53:35.813,284952.4061
A,14.80,23.76,0.03,0.03,100.00,,iButen,02/09/2023,15:53:36.125,285263.4953
A,14.80,23.76,-0.34,-0.34,100.00,,iButen,02/09/2023,15:53:36.438,285577.302
A,14.80,23.76,-0.87,-0.88,100.00,,iButen,02/09/2023,15:53:36.750,285890.0144
A,14.80,23.76,-0.25,-0.25,100.00,,iButen,02/09/2023,15:53:37.063,286202.524
A,14.80,23.76,-0.25,-0.25,100.00,,iButen,02/09/2023,15:53:37.375,286513.4044
A,14.80,23.76,0.12,0.12,100.00,,iButen,02/09/2023,15:53:37.688,286826.2847
A,14.80,23.76,0.09,0.09,100.00,,iButen,02/09/2023,15:53:38.000,287138.9346
A,14.80,23.76,0.38,0.39,100.00,,iButen,02/09/2023,15:53:38.313,287452.7235
A,14.80,23.76,0.38,0.38,100.00,,iButen,02/09/2023,15:53:38.625,287765.2025
A,14.80,23.76,-0.20,-0.20,100.00,,iButen,02/09/2023,15:53:38.938,288077.7598
A,14.80,23.76,-0.51,-0.52,100.00,,iButen,02/09/2023,15:53:39.251,288389.0711
A,14.80,23.76,-0.30,-0.30,100.00,,iButen,02/09/2023,15:53:39.563,288702.7522
A,14.80,23.76,-0.30,-0.30,100.00,,iButen,02/09/2023,15:53:39.875,289013.7107
A,14.80,23.76,0.46,0.46,100.00,,iButen,02/09/2023,15:53:40.188,289327.6784
A,14.80,23.76,-0.39,-0.39,100.00,,iButen,02/09/2023,15:53:40.501,289639.1327
A,14.80,23.76,-0.78,-0.79,100.00,,iButen,02/09/2023,15:53:40.813,289952.9448
A,14.80,23.76,-0.95,-0.96,100.00,,iButen,02/09/2023,15:53:41.126,290265.5403
A,14.80,23.76,-1.25,-1.27,100.00,,iButen,02/09/2023,15:53:41.438,290578.0466
A,14.80,23.76,-1.56,-1.58,100.00,,iButen,02/09/2023,15:53:41.751,290890.5772
A,14.80,23.76,-1.45,-1.46,100.00,,iButen,02/09/2023,15:53:42.063,291203.109
A,14.80,23.76,-1.45,-1.46,100.00,,iButen,02/09/2023,15:53:42.376,291514.1231
A,14.80,23.76,-1.54,-1.56,100.00,,iButen,02/09/2023,15:53:42.688,291828.1482
A,14.80,23.76,-1.43,-1.45,100.00,,iButen,02/09/2023,15:53:43.001,292139.425
A,14.80,23.76,-0.98,-0.99,100.00,,iButen,02/09/2023,15:53:43.313,292453.2244
A,14.80,23.76,-1.66,-1.68,100.00,,iButen,02/09/2023,15:53:43.626,292764.3608
A,14.80,23.76,-2.59,-2.62,100.00,,iButen,02/09/2023,15:53:43.939,293077.1859
A,14.80,23.76,-2.59,-2.62,100.00,,iButen,02/09/2023,15:53:44.251,293390.8177
A,14.80,23.76,-2.36,-2.39,100.00,,iButen,02/09/2023,15:53:44.564,293702.8982
A,14.80,23.76,-2.18,-2.20,100.00,,iButen,02/09/2023,15:53:44.876,294015.9474
A,14.80,23.76,-1.69,-1.71,100.00,,iButen,02/09/2023,15:53:45.189,294328.4278
A,14.80,23.76,-1.45,-1.46,100.00,,iButen,02/09/2023,15:53:45.501,294639.7069
A,14.80,23.76,-1.70,-1.72,100.00,,iButen,02/09/2023,15:53:45.814,294953.4601
A,14.80,23.76,-0.98,-1.00,100.00,,iButen,02/09/2023,15:53:46.126,295264.7828
A,14.80,23.76,-0.38,-0.38,100.00,,iButen,02/09/2023,15:53:46.439,295578.6079
A,14.80,23.76,-0.38,-0.38,100.00,,iButen,02/09/2023,15:53:46.751,295891.0543
A,14.80,23.76,-0.61,-0.62,100.00,,iButen,02/09/2023,15:53:47.064,296203.6621
A,14.80,23.76,-0.73,-0.74,100.00,,iButen,02/09/2023,15:53:47.376,296516.1257
A,14.80,23.76,-1.50,-1.52,100.00,,iButen,02/09/2023,15:53:47.689,296828.7083
A,14.80,23.76,-2.12,-2.14,100.00,,iButen,02/09/2023,15:53:48.002,297139.9742
A,14.80,23.76,-2.20,-2.22,100.00,,iButen,02/09/2023,15:53:48.314,297453.7911
A,14.80,23.76,-2.42,-2.44,100.00,,iButen,02/09/2023,15:53:48.626,297764.7863
A,14.80,23.76,-2.42,-2.44,100.00,,iButen,02/09/2023,15:53:48.939,298078.8586
A,14.80,23.76,-2.05,-2.08,100.00,,iButen,02/09/2023,15:53:49.252,298391.348
A,14.80,23.76,-1.79,-1.81,100.00,,iButen,02/09/2023,15:53:49.564,298703.881
A,14.80,23.76,-2.31,-2.34,100.00,,iButen,02/09/2023,15:53:49.877,299015.1037
A,14.80,23.76,-2.54,-2.56,100.00,,iButen,02/09/2023,15:53:50.189,299328.9368
A,14.80,23.76,-2.55,-2.58,100.00,,iButen,02/09/2023,15:53:50.502,299640.0849
A,14.80,23.76,-2.66,-2.69,100.00,,iButen,02/09/2023,15:53:50.814,299953.8664
A,14.80,23.76,-3.15,-3.19,100.00,,iButen,02/09/2023,15:53:51.127,300265.2903
A,14.80,23.76,-3.43,-3.46,100.00,,iButen,02/09/2023,15:53:51.439,300579.0372
A,14.80,23.76,-3.43,-3.46,100.00,,iButen,02/09/2023,15:53:51.752,300891.5606
A,14.80,23.76,-2.68,-2.71,100.00,,iButen,02/09/2023,15:53:52.064,301204.1195
A,14.80,23.76,-1.00,-1.01,100.00,,iButen,02/09/2023,15:53:52.377,301516.6828
A,14.80,23.76,-0.51,-0.52,100.00,,iButen,02/09/2023,15:53:52.689,301829.2038
A,14.80,23.76,-0.90,-0.91,100.00,,iButen,02/09/2023,15:53:53.002,302141.1034
A,14.80,23.76,-0.84,-0.85,100.00,,iButen,02/09/2023,15:53:53.315,302454.3163
A,14.80,23.76,-1.16,-1.17,100.00,,iButen,02/09/2023,15:53:53.627,302766.066
A,14.80,23.76,-1.35,-1.36,100.00,,iButen,02/09/2023,15:53:53.940,303078.1176
